# filename: cov_2x2pt.txt 
# description: Combined covariance matrix of DMASS angular galaxy custering (w) and 
# galaxy-galaxy lensing. 
# Consists of auto-covariance of 4 galaxy-galaxy lensing spectra (80 bins) and 
# 1 angular clustering spectra (20 bins), and cross-covariance of them 
# Each sub-block has a size of 20x20. Total size is 100x100. 
# 
# if you use this file, cite these papers below:
# http://arxiv.org/abs/1906.01136 
# http://arxiv.org/abs/2104.11319 
# https://arxiv.org/abs/1601.05779 
# 
# bin-index1 	 bin-index2 	 cov-mat 
81 	 75 	 1.6209130e-08
81 	 76 	 1.6875060e-08
81 	 77 	 1.6844290e-08
81 	 78 	 1.5971770e-08
81 	 79 	 1.4238970e-08
81 	 80 	 1.1841250e-08
81 	 81 	 3.5418240e-05
81 	 82 	 1.6873660e-05
81 	 83 	 1.5475070e-05
81 	 84 	 1.4402370e-05
81 	 85 	 1.3553180e-05
81 	 86 	 1.2829360e-05
81 	 87 	 1.2151820e-05
81 	 88 	 1.1469070e-05
81 	 89 	 1.0747760e-05
81 	 90 	 9.9537560e-06
81 	 91 	 9.0752480e-06
81 	 92 	 8.1062850e-06
81 	 93 	 7.0438750e-06
81 	 94 	 5.9116530e-06
81 	 95 	 4.7473790e-06
81 	 96 	 3.6067650e-06
81 	 97 	 2.5496200e-06
81 	 98 	 1.6442970e-06
81 	 99 	 9.4483550e-07
81 	 100 	 4.7378570e-07
82 	 1 	 -9.8138130e-11
82 	 2 	 -4.5493500e-11
82 	 3 	 3.5223420e-10
82 	 4 	 6.2790600e-10
82 	 5 	 7.4308170e-10
82 	 6 	 7.8050200e-10
82 	 7 	 7.9253940e-10
82 	 8 	 8.0833960e-10
82 	 9 	 8.4288550e-10
82 	 10 	 9.0263340e-10
82 	 11 	 9.8826350e-10
82 	 12 	 1.0959660e-09
82 	 13 	 1.2175670e-09
82 	 14 	 1.3401250e-09
82 	 15 	 1.4464060e-09
82 	 16 	 1.5165320e-09
82 	 17 	 1.5304940e-09
82 	 18 	 1.4740110e-09
82 	 19 	 1.3425380e-09
82 	 20 	 1.1479100e-09
82 	 21 	 -2.9423220e-10
82 	 22 	 -1.6246760e-10
82 	 23 	 9.3236650e-10
82 	 24 	 1.6755060e-09
82 	 25 	 1.9697780e-09
82 	 26 	 2.0547100e-09
82 	 27 	 2.0783500e-09
82 	 28 	 2.1201620e-09
82 	 29 	 2.2186790e-09
82 	 30 	 2.3889000e-09
82 	 31 	 2.6305760e-09
82 	 32 	 2.9316070e-09
82 	 33 	 3.2682950e-09
82 	 34 	 3.6041280e-09
82 	 35 	 3.8904820e-09
82 	 36 	 4.0718640e-09
82 	 37 	 4.0937310e-09
82 	 38 	 3.9180520e-09
82 	 39 	 3.5362640e-09
82 	 40 	 2.9844140e-09
82 	 41 	 -8.5397460e-10
82 	 42 	 -5.2385630e-10
82 	 43 	 2.4981110e-09
82 	 44 	 4.5093030e-09
82 	 45 	 5.2769530e-09
82 	 46 	 5.4881100e-09
82 	 47 	 5.5521890e-09
82 	 48 	 5.6808910e-09
82 	 49 	 5.9724410e-09
82 	 50 	 6.4622940e-09
82 	 51 	 7.1451010e-09
82 	 52 	 7.9844900e-09
82 	 53 	 8.9131810e-09
82 	 54 	 9.8270190e-09
82 	 55 	 1.0590400e-08
82 	 56 	 1.1049800e-08
82 	 57 	 1.1057560e-08
82 	 58 	 1.0516720e-08
82 	 59 	 9.4128280e-09
82 	 60 	 7.8608000e-09
82 	 61 	 -1.3302840e-09
82 	 62 	 -8.4661930e-10
82 	 63 	 3.7931720e-09
82 	 64 	 6.8533060e-09
82 	 65 	 8.0071170e-09
82 	 66 	 8.3248800e-09
82 	 67 	 8.4310850e-09
82 	 68 	 8.6436660e-09
82 	 69 	 9.1078780e-09
82 	 70 	 9.8747170e-09
82 	 71 	 1.0933710e-08
82 	 72 	 1.2227400e-08
82 	 73 	 1.3650210e-08
82 	 74 	 1.5040720e-08
82 	 75 	 1.6190550e-08
82 	 76 	 1.6863710e-08
82 	 77 	 1.6836200e-08
82 	 78 	 1.5965500e-08
82 	 79 	 1.4235510e-08
82 	 80 	 1.1840800e-08
82 	 81 	 1.6873660e-05
82 	 82 	 2.7871720e-05
82 	 83 	 1.5780500e-05
82 	 84 	 1.4532110e-05
82 	 85 	 1.3598420e-05
82 	 86 	 1.2840120e-05
82 	 87 	 1.2151410e-05
82 	 88 	 1.1463630e-05
82 	 89 	 1.0742730e-05
82 	 90 	 9.9486340e-06
82 	 91 	 9.0722390e-06
82 	 92 	 8.1046690e-06
82 	 93 	 7.0418970e-06
82 	 94 	 5.9123340e-06
82 	 95 	 4.7477910e-06
82 	 96 	 3.6053820e-06
82 	 97 	 2.5486800e-06
82 	 98 	 1.6443680e-06
82 	 99 	 9.4527860e-07
82 	 100 	 4.7391900e-07
83 	 1 	 -5.4361930e-11
83 	 2 	 -9.5075560e-11
83 	 3 	 -5.2550750e-11
83 	 4 	 3.3229800e-10
83 	 5 	 5.8988600e-10
83 	 6 	 6.9967870e-10
83 	 7 	 7.4762170e-10
83 	 8 	 7.8162090e-10
83 	 9 	 8.2580540e-10
83 	 10 	 8.9096370e-10
83 	 11 	 9.7991060e-10
83 	 12 	 1.0898590e-09
83 	 13 	 1.2130980e-09
83 	 14 	 1.3368510e-09
83 	 15 	 1.4440990e-09
83 	 16 	 1.5148660e-09
83 	 17 	 1.5294920e-09
83 	 18 	 1.4734390e-09
83 	 19 	 1.3421860e-09
83 	 20 	 1.1477370e-09
83 	 21 	 -1.5920250e-10
83 	 22 	 -2.8127180e-10
83 	 23 	 -1.7861440e-10
83 	 24 	 8.7605060e-10
83 	 25 	 1.5654140e-09
83 	 26 	 1.8454390e-09
83 	 27 	 1.9630670e-09
83 	 28 	 2.0514130e-09
83 	 29 	 2.1743220e-09
83 	 30 	 2.3582620e-09
83 	 31 	 2.6084500e-09
83 	 32 	 2.9153690e-09
83 	 33 	 3.2562990e-09
83 	 34 	 3.5952950e-09
83 	 35 	 3.8841850e-09
83 	 36 	 4.0673350e-09
83 	 37 	 4.0908710e-09
83 	 38 	 3.9165520e-09
83 	 39 	 3.5351180e-09
83 	 40 	 2.9838860e-09
83 	 41 	 -4.4606940e-10
83 	 42 	 -8.0117970e-10
83 	 43 	 -5.5173310e-10
83 	 44 	 2.3475250e-09
83 	 45 	 4.2035840e-09
83 	 46 	 4.9376170e-09
83 	 47 	 5.2488160e-09
83 	 48 	 5.4985780e-09
83 	 49 	 5.8536330e-09
83 	 50 	 6.3791260e-09
83 	 51 	 7.0847820e-09
83 	 52 	 7.9401010e-09
83 	 53 	 8.8800330e-09
83 	 54 	 9.8028650e-09
83 	 55 	 1.0573450e-08
83 	 56 	 1.1037390e-08
83 	 57 	 1.1049820e-08
83 	 58 	 1.0512130e-08
83 	 59 	 9.4097500e-09
83 	 60 	 7.8594860e-09
83 	 61 	 -6.8146320e-10
83 	 62 	 -1.2358430e-09
83 	 63 	 -8.7505480e-10
83 	 64 	 3.5680190e-09
83 	 65 	 6.3869940e-09
83 	 66 	 7.4949560e-09
83 	 67 	 7.9725770e-09
83 	 68 	 8.3666220e-09
83 	 69 	 8.9262930e-09
83 	 70 	 9.7475550e-09
83 	 71 	 1.0841270e-08
83 	 72 	 1.2159530e-08
83 	 73 	 1.3599420e-08
83 	 74 	 1.5003740e-08
83 	 75 	 1.6164650e-08
83 	 76 	 1.6844900e-08
83 	 77 	 1.6825010e-08
83 	 78 	 1.5958440e-08
83 	 79 	 1.4230780e-08
83 	 80 	 1.1839080e-08
83 	 81 	 1.5475070e-05
83 	 82 	 1.5780500e-05
83 	 83 	 2.2794560e-05
83 	 84 	 1.4802130e-05
83 	 85 	 1.3692280e-05
83 	 86 	 1.2863320e-05
83 	 87 	 1.2150410e-05
83 	 88 	 1.1457480e-05
83 	 89 	 1.0734310e-05
83 	 90 	 9.9443980e-06
83 	 91 	 9.0676360e-06
83 	 92 	 8.1015150e-06
83 	 93 	 7.0409770e-06
83 	 94 	 5.9106700e-06
83 	 95 	 4.7493000e-06
83 	 96 	 3.6068470e-06
83 	 97 	 2.5497020e-06
83 	 98 	 1.6439430e-06
83 	 99 	 9.4486950e-07
83 	 100 	 4.7390490e-07
84 	 1 	 -2.4897290e-11
84 	 2 	 -4.4498850e-11
84 	 3 	 -8.3596610e-11
84 	 4 	 -5.0437230e-11
84 	 5 	 3.2107200e-10
84 	 6 	 5.6348660e-10
84 	 7 	 6.7438540e-10
84 	 8 	 7.3889300e-10
84 	 9 	 7.9879060e-10
84 	 10 	 8.7262920e-10
84 	 11 	 9.6681460e-10
84 	 12 	 1.0802410e-09
84 	 13 	 1.2059530e-09
84 	 14 	 1.3316230e-09
84 	 15 	 1.4403080e-09
84 	 16 	 1.5122090e-09
84 	 17 	 1.5277470e-09
84 	 18 	 1.4723750e-09
84 	 19 	 1.3415750e-09
84 	 20 	 1.1473670e-09
84 	 21 	 -7.0801890e-11
84 	 22 	 -1.2779120e-10
84 	 23 	 -2.4371790e-10
84 	 24 	 -1.6754600e-10
84 	 25 	 8.4574310e-10
84 	 26 	 1.4900910e-09
84 	 27 	 1.7746650e-09
84 	 28 	 1.9414950e-09
84 	 29 	 2.1041810e-09
84 	 30 	 2.3100320e-09
84 	 31 	 2.5736440e-09
84 	 32 	 2.8895210e-09
84 	 33 	 3.2370070e-09
84 	 34 	 3.5810080e-09
84 	 35 	 3.8738640e-09
84 	 36 	 4.0600510e-09
84 	 37 	 4.0860900e-09
84 	 38 	 3.9136380e-09
84 	 39 	 3.5335770e-09
84 	 40 	 2.9829170e-09
84 	 41 	 -1.9066940e-10
84 	 42 	 -3.4894520e-10
84 	 43 	 -6.8060890e-10
84 	 44 	 -5.0313230e-10
84 	 45 	 2.2708690e-09
84 	 46 	 3.9989270e-09
84 	 47 	 4.7525730e-09
84 	 48 	 5.2072250e-09
84 	 49 	 5.6657840e-09
84 	 50 	 6.2488700e-09
84 	 51 	 6.9898670e-09
84 	 52 	 7.8694500e-09
84 	 53 	 8.8270820e-09
84 	 54 	 9.7637500e-09
84 	 55 	 1.0544860e-08
84 	 56 	 1.1017640e-08
84 	 57 	 1.1036750e-08
84 	 58 	 1.0504810e-08
84 	 59 	 9.4058400e-09
84 	 60 	 7.8575490e-09
84 	 61 	 -2.8540770e-10
84 	 62 	 -5.2620430e-10
84 	 63 	 -1.0392710e-09
84 	 64 	 -7.8691790e-10
84 	 65 	 3.4567570e-09
84 	 66 	 6.0787510e-09
84 	 67 	 7.2227230e-09
84 	 68 	 7.9246980e-09
84 	 69 	 8.6403240e-09
84 	 70 	 9.5481680e-09
84 	 71 	 1.0695840e-08
84 	 72 	 1.2050710e-08
84 	 73 	 1.3517840e-08
84 	 74 	 1.4943800e-08
84 	 75 	 1.6120690e-08
84 	 76 	 1.6814590e-08
84 	 77 	 1.6804910e-08
84 	 78 	 1.5947160e-08
84 	 79 	 1.4225110e-08
84 	 80 	 1.1836070e-08
84 	 81 	 1.4402370e-05
84 	 82 	 1.4532110e-05
84 	 83 	 1.4802130e-05
84 	 84 	 1.9295800e-05
84 	 85 	 1.3914130e-05
84 	 86 	 1.2919610e-05
84 	 87 	 1.2153110e-05
84 	 88 	 1.1446810e-05
84 	 89 	 1.0723680e-05
84 	 90 	 9.9353510e-06
84 	 91 	 9.0615700e-06
84 	 92 	 8.0997710e-06
84 	 93 	 7.0383620e-06
84 	 94 	 5.9097560e-06
84 	 95 	 4.7483150e-06
84 	 96 	 3.6070890e-06
84 	 97 	 2.5512570e-06
84 	 98 	 1.6454610e-06
84 	 99 	 9.4428360e-07
84 	 100 	 4.7318480e-07
85 	 1 	 -8.5611980e-12
85 	 2 	 -1.5660580e-11
85 	 3 	 -3.0692990e-11
85 	 4 	 -6.5620200e-11
85 	 5 	 -3.6785030e-11
85 	 6 	 3.2058240e-10
85 	 7 	 5.5135240e-10
85 	 8 	 6.6976430e-10
85 	 9 	 7.5576590e-10
85 	 10 	 8.4365800e-10
85 	 11 	 9.4618430e-10
85 	 12 	 1.0650170e-09
85 	 13 	 1.1946010e-09
85 	 14 	 1.3232110e-09
85 	 15 	 1.4341190e-09
85 	 16 	 1.5079720e-09
85 	 17 	 1.5248460e-09
85 	 18 	 1.4705420e-09
85 	 19 	 1.3405380e-09
85 	 20 	 1.1469860e-09
85 	 21 	 -2.3047440e-11
85 	 22 	 -4.2804470e-11
85 	 23 	 -8.5607850e-11
85 	 24 	 -1.8788780e-10
85 	 25 	 -1.2348400e-10
85 	 26 	 8.4622550e-10
85 	 27 	 1.4562050e-09
85 	 28 	 1.7635700e-09
85 	 29 	 1.9926090e-09
85 	 30 	 2.2340330e-09
85 	 31 	 2.5187810e-09
85 	 32 	 2.8487110e-09
85 	 33 	 3.2063650e-09
85 	 34 	 3.5581530e-09
85 	 35 	 3.8571140e-09
85 	 36 	 4.0487110e-09
85 	 37 	 4.0783940e-09
85 	 38 	 3.9085490e-09
85 	 39 	 3.5308730e-09
85 	 40 	 2.9821050e-09
85 	 41 	 -5.7582220e-11
85 	 42 	 -1.0927210e-10
85 	 43 	 -2.2481060e-10
85 	 44 	 -5.1224540e-10
85 	 45 	 -3.6395550e-10
85 	 46 	 2.2800630e-09
85 	 47 	 3.9124770e-09
85 	 48 	 4.7360680e-09
85 	 49 	 5.3672560e-09
85 	 50 	 6.0432780e-09
85 	 51 	 6.8403290e-09
85 	 52 	 7.7574840e-09
85 	 53 	 8.7429850e-09
85 	 54 	 9.7009960e-09
85 	 55 	 1.0499390e-08
85 	 56 	 1.0986630e-08
85 	 57 	 1.1016200e-08
85 	 58 	 1.0490420e-08
85 	 59 	 9.3984090e-09
85 	 60 	 7.8550360e-09
85 	 61 	 -8.2955010e-11
85 	 62 	 -1.5914610e-10
85 	 63 	 -3.3225720e-10
85 	 64 	 -7.7254670e-10
85 	 65 	 -5.6138440e-10
85 	 66 	 3.4769770e-09
85 	 67 	 5.9538240e-09
85 	 68 	 7.2101940e-09
85 	 69 	 8.1853030e-09
85 	 70 	 9.2336240e-09
85 	 71 	 1.0466170e-08
85 	 72 	 1.1878610e-08
85 	 73 	 1.3388080e-08
85 	 74 	 1.4847340e-08
85 	 75 	 1.6051130e-08
85 	 76 	 1.6767060e-08
85 	 77 	 1.6773130e-08
85 	 78 	 1.5925340e-08
85 	 79 	 1.4213730e-08
85 	 80 	 1.1832550e-08
85 	 81 	 1.3553180e-05
85 	 82 	 1.3598420e-05
85 	 83 	 1.3692280e-05
85 	 84 	 1.3914130e-05
85 	 85 	 1.6796960e-05
85 	 86 	 1.3083100e-05
85 	 87 	 1.2174880e-05
85 	 88 	 1.1433480e-05
85 	 89 	 1.0705230e-05
85 	 90 	 9.9202110e-06
85 	 91 	 9.0535270e-06
85 	 92 	 8.0902990e-06
85 	 93 	 7.0351830e-06
85 	 94 	 5.9087340e-06
85 	 95 	 4.7479320e-06
85 	 96 	 3.6068300e-06
85 	 97 	 2.5500920e-06
85 	 98 	 1.6462160e-06
85 	 99 	 9.4596040e-07
85 	 100 	 4.7358530e-07
86 	 1 	 -8.3184870e-13
86 	 2 	 -2.0580080e-12
86 	 3 	 -5.2608830e-12
86 	 4 	 -1.4062270e-11
86 	 5 	 -4.1238410e-11
86 	 6 	 -1.2947400e-11
86 	 7 	 3.3061080e-10
86 	 8 	 5.5496020e-10
86 	 9 	 6.8691300e-10
86 	 10 	 7.9774780e-10
86 	 11 	 9.1357290e-10
86 	 12 	 1.0410630e-09
86 	 13 	 1.1767720e-09
86 	 14 	 1.3100150e-09
86 	 15 	 1.4247050e-09
86 	 16 	 1.5013690e-09
86 	 17 	 1.5205460e-09
86 	 18 	 1.4678650e-09
86 	 19 	 1.3390210e-09
86 	 20 	 1.1462990e-09
86 	 21 	 -1.1800710e-12
86 	 22 	 -4.0276200e-12
86 	 23 	 -1.2252030e-11
86 	 24 	 -3.6408210e-11
86 	 25 	 -1.1489940e-10
86 	 26 	 -5.1217190e-11
86 	 27 	 8.7613770e-10
86 	 28 	 1.4671720e-09
86 	 29 	 1.8141590e-09
86 	 30 	 2.1135600e-09
86 	 31 	 2.4322510e-09
86 	 32 	 2.7845500e-09
86 	 33 	 3.1583630e-09
86 	 34 	 3.5224850e-09
86 	 35 	 3.8316030e-09
86 	 36 	 4.0307720e-09
86 	 37 	 4.0668030e-09
86 	 38 	 3.9017140e-09
86 	 39 	 3.5268280e-09
86 	 40 	 2.9802210e-09
86 	 41 	 1.0352600e-12
86 	 42 	 -4.3165830e-12
86 	 43 	 -2.3171260e-11
86 	 44 	 -8.4677110e-11
86 	 45 	 -3.0033190e-10
86 	 46 	 -1.4938900e-10
86 	 47 	 2.3697700e-09
86 	 48 	 3.9517470e-09
86 	 49 	 4.8897560e-09
86 	 50 	 5.7180990e-09
86 	 51 	 6.6049300e-09
86 	 52 	 7.5819600e-09
86 	 53 	 8.6113970e-09
86 	 54 	 9.6029430e-09
86 	 55 	 1.0429060e-08
86 	 56 	 1.0937460e-08
86 	 57 	 1.0984430e-08
86 	 58 	 1.0472450e-08
86 	 59 	 9.3874260e-09
86 	 60 	 7.8500580e-09
86 	 61 	 4.8187470e-12
86 	 62 	 -1.4037580e-12
86 	 63 	 -2.7037900e-11
86 	 64 	 -1.1615110e-10
86 	 65 	 -4.4236690e-10
86 	 66 	 -2.2298900e-10
86 	 67 	 3.6195960e-09
86 	 68 	 6.0220140e-09
86 	 69 	 7.4580390e-09
86 	 70 	 8.7364960e-09
86 	 71 	 1.0105230e-08
86 	 72 	 1.1609530e-08
86 	 73 	 1.3186600e-08
86 	 74 	 1.4696870e-08
86 	 75 	 1.5943150e-08
86 	 76 	 1.6691820e-08
86 	 77 	 1.6725260e-08
86 	 78 	 1.5898100e-08
86 	 79 	 1.4197110e-08
86 	 80 	 1.1825380e-08
86 	 81 	 1.2829360e-05
86 	 82 	 1.2840120e-05
86 	 83 	 1.2863320e-05
86 	 84 	 1.2919610e-05
86 	 85 	 1.3083100e-05
86 	 86 	 1.4923920e-05
86 	 87 	 1.2277690e-05
86 	 88 	 1.1424100e-05
86 	 89 	 1.0678470e-05
86 	 90 	 9.8964420e-06
86 	 91 	 9.0345440e-06
86 	 92 	 8.0816120e-06
86 	 93 	 7.0301280e-06
86 	 94 	 5.9089310e-06
86 	 95 	 4.7481780e-06
86 	 96 	 3.6097480e-06
86 	 97 	 2.5520480e-06
86 	 98 	 1.6463210e-06
86 	 99 	 9.4704600e-07
86 	 100 	 4.7441410e-07
87 	 1 	 2.2742790e-12
87 	 2 	 3.3617290e-12
87 	 3 	 4.6845720e-12
87 	 4 	 5.7696150e-12
87 	 5 	 3.9652500e-12
87 	 6 	 -1.2913380e-11
87 	 7 	 1.8617240e-11
87 	 8 	 3.5084920e-10
87 	 9 	 5.7476440e-10
87 	 10 	 7.2529250e-10
87 	 11 	 8.6232150e-10
87 	 12 	 1.0033580e-09
87 	 13 	 1.1486210e-09
87 	 14 	 1.2892210e-09
87 	 15 	 1.4096970e-09
87 	 16 	 1.4909230e-09
87 	 17 	 1.5136340e-09
87 	 18 	 1.4635680e-09
87 	 19 	 1.3365270e-09
87 	 20 	 1.1450590e-09
87 	 21 	 7.1538820e-12
87 	 22 	 1.0655370e-11
87 	 23 	 1.5070080e-11
87 	 24 	 1.9166740e-11
87 	 25 	 1.5400540e-11
87 	 26 	 -3.2393080e-11
87 	 27 	 4.1531960e-11
87 	 28 	 9.3392410e-10
87 	 29 	 1.5236190e-09
87 	 30 	 1.9239230e-09
87 	 31 	 2.2963370e-09
87 	 32 	 2.6835310e-09
87 	 33 	 3.0824100e-09
87 	 34 	 3.4661950e-09
87 	 35 	 3.7907290e-09
87 	 36 	 4.0024280e-09
87 	 37 	 4.0479520e-09
87 	 38 	 3.8899930e-09
87 	 39 	 3.5201020e-09
87 	 40 	 2.9771010e-09
87 	 41 	 2.2224500e-11
87 	 42 	 3.3394300e-11
87 	 43 	 4.8037740e-11
87 	 44 	 6.3419870e-11
87 	 45 	 5.9467890e-11
87 	 46 	 -6.6661020e-11
87 	 47 	 1.1775320e-10
87 	 48 	 2.5347300e-09
87 	 49 	 4.1164890e-09
87 	 50 	 5.2070030e-09
87 	 51 	 6.2352660e-09
87 	 52 	 7.3057800e-09
87 	 53 	 8.4030300e-09
87 	 54 	 9.4484800e-09
87 	 55 	 1.0317030e-08
87 	 56 	 1.0859760e-08
87 	 57 	 1.0933120e-08
87 	 58 	 1.0440870e-08
87 	 59 	 9.3698340e-09
87 	 60 	 7.8425270e-09
87 	 61 	 3.5838790e-11
87 	 62 	 5.4038180e-11
87 	 63 	 7.8268880e-11
87 	 64 	 1.0491260e-10
87 	 65 	 1.0420880e-10
87 	 66 	 -8.2052680e-11
87 	 67 	 1.9299590e-10
87 	 68 	 3.8766140e-09
87 	 69 	 6.2829030e-09
87 	 70 	 7.9552780e-09
87 	 71 	 9.5386890e-09
87 	 72 	 1.1184990e-08
87 	 73 	 1.2866660e-08
87 	 74 	 1.4459640e-08
87 	 75 	 1.5771170e-08
87 	 76 	 1.6573000e-08
87 	 77 	 1.6646550e-08
87 	 78 	 1.5850260e-08
87 	 79 	 1.4170460e-08
87 	 80 	 1.1814010e-08
87 	 81 	 1.2151820e-05
87 	 82 	 1.2151410e-05
87 	 83 	 1.2150410e-05
87 	 84 	 1.2153110e-05
87 	 85 	 1.2174880e-05
87 	 86 	 1.2277690e-05
87 	 87 	 1.3437090e-05
87 	 88 	 1.1467790e-05
87 	 89 	 1.0643860e-05
87 	 90 	 9.8597730e-06
87 	 91 	 9.0094250e-06
87 	 92 	 8.0649710e-06
87 	 93 	 7.0207780e-06
87 	 94 	 5.9049700e-06
87 	 95 	 4.7493480e-06
87 	 96 	 3.6103570e-06
87 	 97 	 2.5547460e-06
87 	 98 	 1.6488850e-06
87 	 99 	 9.4770050e-07
87 	 100 	 4.7481680e-07
88 	 1 	 3.0996230e-12
88 	 2 	 4.8150780e-12
88 	 3 	 7.4466310e-12
88 	 4 	 1.1425930e-11
88 	 5 	 1.6713710e-11
88 	 6 	 2.2120100e-11
88 	 7 	 1.7229470e-11
88 	 8 	 5.6173360e-11
88 	 9 	 3.8020040e-10
88 	 10 	 6.0971940e-10
88 	 11 	 7.8229170e-10
88 	 12 	 9.4437760e-10
88 	 13 	 1.1045140e-09
88 	 14 	 1.2564180e-09
88 	 15 	 1.3857970e-09
88 	 16 	 1.4740140e-09
88 	 17 	 1.5022860e-09
88 	 18 	 1.4565610e-09
88 	 19 	 1.3325080e-09
88 	 20 	 1.1433350e-09
88 	 21 	 9.0633480e-12
88 	 22 	 1.4100470e-11
88 	 23 	 2.1852330e-11
88 	 24 	 3.3631270e-11
88 	 25 	 4.9478390e-11
88 	 26 	 6.6213920e-11
88 	 27 	 5.3408750e-11
88 	 28 	 1.4946550e-10
88 	 29 	 1.0163080e-09
88 	 30 	 1.6220400e-09
88 	 31 	 2.0845690e-09
88 	 32 	 2.5256850e-09
88 	 33 	 2.9634590e-09
88 	 34 	 3.3771390e-09
88 	 35 	 3.7255740e-09
88 	 36 	 3.9566610e-09
88 	 37 	 4.0174770e-09
88 	 38 	 3.8712040e-09
88 	 39 	 3.5096870e-09
88 	 40 	 2.9725930e-09
88 	 41 	 2.6277590e-11
88 	 42 	 4.0941080e-11
88 	 43 	 6.3593810e-11
88 	 44 	 9.8242970e-11
88 	 45 	 1.4565420e-10
88 	 46 	 1.9830230e-10
88 	 47 	 1.7168090e-10
88 	 48 	 4.2312700e-10
88 	 49 	 2.7655210e-09
88 	 50 	 4.3959740e-09
88 	 51 	 5.6598610e-09
88 	 52 	 6.8740180e-09
88 	 53 	 8.0768340e-09
88 	 54 	 9.2043020e-09
88 	 55 	 1.0138720e-08
88 	 56 	 1.0735000e-08
88 	 57 	 1.0850270e-08
88 	 58 	 1.0390030e-08
88 	 59 	 9.3418590e-09
88 	 60 	 7.8309960e-09
88 	 61 	 4.1132010e-11
88 	 62 	 6.4119790e-11
88 	 63 	 9.9696220e-11
88 	 64 	 1.5428540e-10
88 	 65 	 2.2954420e-10
88 	 66 	 3.1511810e-10
88 	 67 	 2.8264950e-10
88 	 68 	 6.6441640e-10
88 	 69 	 4.2329590e-09
88 	 70 	 6.7178890e-09
88 	 71 	 8.6568220e-09
88 	 72 	 1.0522030e-08
88 	 73 	 1.2365220e-08
88 	 74 	 1.4084900e-08
88 	 75 	 1.5498200e-08
88 	 76 	 1.6382030e-08
88 	 77 	 1.6520350e-08
88 	 78 	 1.5773000e-08
88 	 79 	 1.4128160e-08
88 	 80 	 1.1797590e-08
88 	 81 	 1.1469070e-05
88 	 82 	 1.1463630e-05
88 	 83 	 1.1457480e-05
88 	 84 	 1.1446810e-05
88 	 85 	 1.1433480e-05
88 	 86 	 1.1424100e-05
88 	 87 	 1.1467790e-05
88 	 88 	 1.2171570e-05
88 	 89 	 1.0634410e-05
88 	 90 	 9.8061220e-06
88 	 91 	 8.9650580e-06
88 	 92 	 8.0378630e-06
88 	 93 	 7.0090030e-06
88 	 94 	 5.9012240e-06
88 	 95 	 4.7508560e-06
88 	 96 	 3.6144810e-06
88 	 97 	 2.5585180e-06
88 	 98 	 1.6526920e-06
88 	 99 	 9.5082000e-07
88 	 100 	 4.7560050e-07
89 	 1 	 2.8791440e-12
89 	 2 	 4.5231420e-12
89 	 3 	 7.1130680e-12
89 	 4 	 1.1225940e-11
89 	 5 	 1.7452540e-11
89 	 6 	 2.6763540e-11
89 	 7 	 3.9196670e-11
89 	 8 	 4.7136200e-11
89 	 9 	 9.6827130e-11
89 	 10 	 4.1647580e-10
89 	 11 	 6.5713400e-10
89 	 12 	 8.5292780e-10
89 	 13 	 1.0356380e-09
89 	 14 	 1.2048700e-09
89 	 15 	 1.3482790e-09
89 	 16 	 1.4478430e-09
89 	 17 	 1.4849700e-09
89 	 18 	 1.4457680e-09
89 	 19 	 1.3263800e-09
89 	 20 	 1.1404790e-09
89 	 21 	 8.1844910e-12
89 	 22 	 1.2864340e-11
89 	 23 	 2.0245170e-11
89 	 24 	 3.1991150e-11
89 	 25 	 4.9840620e-11
89 	 26 	 7.6697810e-11
89 	 27 	 1.1298000e-10
89 	 28 	 1.3691550e-10
89 	 29 	 2.6435470e-10
89 	 30 	 1.1169680e-09
89 	 31 	 1.7535090e-09
89 	 32 	 2.2813480e-09
89 	 33 	 2.7779190e-09
89 	 34 	 3.2380680e-09
89 	 35 	 3.6243040e-09
89 	 36 	 3.8857880e-09
89 	 37 	 3.9707430e-09
89 	 38 	 3.8426660e-09
89 	 39 	 3.4934520e-09
89 	 40 	 2.9650880e-09
89 	 41 	 2.3140040e-11
89 	 42 	 3.6380300e-11
89 	 43 	 5.7282130e-11
89 	 44 	 9.0610890e-11
89 	 45 	 1.4142780e-10
89 	 46 	 2.1839400e-10
89 	 47 	 3.2406230e-10
89 	 48 	 3.9989430e-10
89 	 49 	 7.4153520e-10
89 	 50 	 3.0440850e-09
89 	 51 	 4.7659390e-09
89 	 52 	 6.2070390e-09
89 	 53 	 7.5681370e-09
89 	 54 	 8.8222280e-09
89 	 55 	 9.8606970e-09
89 	 56 	 1.0541450e-08
89 	 57 	 1.0723530e-08
89 	 58 	 1.0313210e-08
89 	 59 	 9.2988100e-09
89 	 60 	 7.8117100e-09
89 	 61 	 3.5806950e-11
89 	 62 	 5.6311120e-11
89 	 63 	 8.8702990e-11
89 	 64 	 1.4041020e-10
89 	 65 	 2.1936760e-10
89 	 66 	 3.3934510e-10
89 	 67 	 5.0530580e-10
89 	 68 	 6.2980480e-10
89 	 69 	 1.1526850e-09
89 	 70 	 4.6607430e-09
89 	 71 	 7.2891090e-09
89 	 72 	 9.4984220e-09
89 	 73 	 1.1583930e-08
89 	 74 	 1.3498350e-08
89 	 75 	 1.5071590e-08
89 	 76 	 1.6085910e-08
89 	 77 	 1.6327120e-08
